id	feature	name
mergedvip:0002003	ATXN2L	merged_EBOV
mergedvip:0002003	BAZ1B	merged_EBOV
mergedvip:0002003	BORCS7	merged_EBOV
mergedvip:0002003	BSG	merged_EBOV
mergedvip:0002003	CCAR2	merged_EBOV
mergedvip:0002003	CCT7	merged_EBOV
mergedvip:0002003	CGGBP1	merged_EBOV
mergedvip:0002003	CLEC4G	merged_EBOV
mergedvip:0002003	CLEC6A	merged_EBOV
mergedvip:0002003	COX5B	merged_EBOV
mergedvip:0002003	EDC4	merged_EBOV
mergedvip:0002003	EEF1A2	merged_EBOV
mergedvip:0002003	GART	merged_EBOV
mergedvip:0002003	H2AFJ	merged_EBOV
mergedvip:0002003	H3F3A	merged_EBOV
mergedvip:0002003	HAVCR1	merged_EBOV
mergedvip:0002003	HIST1H2BN	merged_EBOV
mergedvip:0002003	HIST2H2AC	merged_EBOV
mergedvip:0002003	HIST2H2BF	merged_EBOV
mergedvip:0002003	HIST3H2A	merged_EBOV
mergedvip:0002003	HNRNPA1L2	merged_EBOV
mergedvip:0002003	HNRNPF	merged_EBOV
mergedvip:0002003	HNRNPH3	merged_EBOV
mergedvip:0002003	HNRNPL	merged_EBOV
mergedvip:0002003	ILF3	merged_EBOV
mergedvip:0002003	IQGAP1	merged_EBOV
mergedvip:0002003	KLHL7	merged_EBOV
mergedvip:0002003	KPNA1	merged_EBOV
mergedvip:0002003	KPNA6	merged_EBOV
mergedvip:0002003	MYO5A	merged_EBOV
mergedvip:0002003	MYO5C	merged_EBOV
mergedvip:0002003	NEFH	merged_EBOV
mergedvip:0002003	NPC1	merged_EBOV
mergedvip:0002003	PHGDH	merged_EBOV
mergedvip:0002003	PIAS1	merged_EBOV
mergedvip:0002003	PIP	merged_EBOV
mergedvip:0002003	PPAN	merged_EBOV
mergedvip:0002003	PPM1A	merged_EBOV
mergedvip:0002003	PRKDC	merged_EBOV
mergedvip:0002003	RAB11B	merged_EBOV
mergedvip:0002003	RPL22	merged_EBOV
mergedvip:0002003	RPLP0	merged_EBOV
mergedvip:0002003	RPLP1	merged_EBOV
mergedvip:0002003	RPS17	merged_EBOV
mergedvip:0002003	RPS20	merged_EBOV
mergedvip:0002003	RPS27L	merged_EBOV
mergedvip:0002003	SEC24C	merged_EBOV
mergedvip:0002003	SEC61A1	merged_EBOV
mergedvip:0002003	SLC25A3	merged_EBOV
mergedvip:0002003	SMARCC2	merged_EBOV
mergedvip:0002003	SMPD1	merged_EBOV
mergedvip:0002003	SPOP	merged_EBOV
mergedvip:0002003	SPTLC1	merged_EBOV
mergedvip:0002003	SSR3	merged_EBOV
mergedvip:0002003	STAT1	merged_EBOV
mergedvip:0002003	TCP1	merged_EBOV
mergedvip:0002003	TMED10	merged_EBOV
mergedvip:0002003	TOP1	merged_EBOV
mergedvip:0002003	TUBA1A	merged_EBOV
mergedvip:0002003	UQCRH	merged_EBOV
mergedvip:0002003	VDAC2	merged_EBOV
mergedvip:0002003	YME1L1	merged_EBOV
mergedvip:0002004	ABCA13	merged_EBV
mergedvip:0002004	ABHD12	merged_EBV
mergedvip:0002004	ABLIM3	merged_EBV
mergedvip:0002004	ACSL3	merged_EBV
mergedvip:0002004	ADAM9	merged_EBV
mergedvip:0002004	ADCY6	merged_EBV
mergedvip:0002004	ADCY9	merged_EBV
mergedvip:0002004	ADNP	merged_EBV
mergedvip:0002004	ADRM1	merged_EBV
mergedvip:0002004	AHR	merged_EBV
mergedvip:0002004	AIP	merged_EBV
mergedvip:0002004	AKAP12	merged_EBV
mergedvip:0002004	AKAP8L	merged_EBV
mergedvip:0002004	ALG1	merged_EBV
mergedvip:0002004	ALG5	merged_EBV
mergedvip:0002004	ANK3	merged_EBV
mergedvip:0002004	ANKRD13A	merged_EBV
mergedvip:0002004	ANKRD40	merged_EBV
mergedvip:0002004	APMAP	merged_EBV
mergedvip:0002004	ARHGAP1	merged_EBV
mergedvip:0002004	ARHGDIA	merged_EBV
mergedvip:0002004	ARID3A	merged_EBV
mergedvip:0002004	ARL1	merged_EBV
mergedvip:0002004	ASPH	merged_EBV
mergedvip:0002004	ATF1	merged_EBV
mergedvip:0002004	ATF7	merged_EBV
mergedvip:0002004	ATP13A3	merged_EBV
mergedvip:0002004	ATP2A2	merged_EBV
mergedvip:0002004	ATP2B4	merged_EBV
mergedvip:0002004	ATP2C1	merged_EBV
mergedvip:0002004	ATP5A1	merged_EBV
mergedvip:0002004	ATP5C1	merged_EBV
mergedvip:0002004	ATP5H	merged_EBV
mergedvip:0002004	ATP5J	merged_EBV
mergedvip:0002004	ATP5L	merged_EBV
mergedvip:0002004	ATP5O	merged_EBV
mergedvip:0002004	ATXN2	merged_EBV
mergedvip:0002004	BABAM1	merged_EBV
mergedvip:0002004	BACE2	merged_EBV
mergedvip:0002004	BAG2	merged_EBV
mergedvip:0002004	BAG5	merged_EBV
mergedvip:0002004	BAK1	merged_EBV
mergedvip:0002004	BATF	merged_EBV
mergedvip:0002004	BCL2L11	merged_EBV
mergedvip:0002004	BDKRB2	merged_EBV
mergedvip:0002004	BICC1	merged_EBV
mergedvip:0002004	BIK	merged_EBV
mergedvip:0002004	BNIP1	merged_EBV
mergedvip:0002004	BNIP3L	merged_EBV
mergedvip:0002004	BSG	merged_EBV
mergedvip:0002004	BTF3	merged_EBV
mergedvip:0002004	C19orf70	merged_EBV
mergedvip:0002004	C1QTNF2	merged_EBV
mergedvip:0002004	C1R	merged_EBV
mergedvip:0002004	C5orf15	merged_EBV
mergedvip:0002004	CAMK2D	merged_EBV
mergedvip:0002004	CAPN2	merged_EBV
mergedvip:0002004	CAPZB	merged_EBV
mergedvip:0002004	CBS	merged_EBV
mergedvip:0002004	CCAR2	merged_EBV
mergedvip:0002004	CCDC168	merged_EBV
mergedvip:0002004	CCNA2	merged_EBV
mergedvip:0002004	CCND1	merged_EBV
mergedvip:0002004	CCT6A	merged_EBV
mergedvip:0002004	CCT6B	merged_EBV
mergedvip:0002004	CD248	merged_EBV
mergedvip:0002004	CDC6	merged_EBV
mergedvip:0002004	CDCP1	merged_EBV
mergedvip:0002004	CDIPT	merged_EBV
mergedvip:0002004	CDK5	merged_EBV
mergedvip:0002004	CDK7	merged_EBV
mergedvip:0002004	CDKAL1	merged_EBV
mergedvip:0002004	CDKN1B	merged_EBV
mergedvip:0002004	CDKN2A	merged_EBV
mergedvip:0002004	CDS2	merged_EBV
mergedvip:0002004	CEBPZ	merged_EBV
mergedvip:0002004	CEPT1	merged_EBV
mergedvip:0002004	CGRRF1	merged_EBV
mergedvip:0002004	CHCHD3	merged_EBV
mergedvip:0002004	CHCHD4	merged_EBV
mergedvip:0002004	CHP1	merged_EBV
mergedvip:0002004	CHPF	merged_EBV
mergedvip:0002004	CHPF2	merged_EBV
mergedvip:0002004	CHRM2	merged_EBV
mergedvip:0002004	CIR1	merged_EBV
mergedvip:0002004	CKAP5	merged_EBV
mergedvip:0002004	CLCN7	merged_EBV
mergedvip:0002004	CLPTM1	merged_EBV
mergedvip:0002004	CLPX	merged_EBV
mergedvip:0002004	CLTC	merged_EBV
mergedvip:0002004	CLUH	merged_EBV
mergedvip:0002004	CNN1	merged_EBV
mergedvip:0002004	CNOT1	merged_EBV
mergedvip:0002004	CNTNAP1	merged_EBV
mergedvip:0002004	COA7	merged_EBV
mergedvip:0002004	COL6A1	merged_EBV
mergedvip:0002004	COL6A2	merged_EBV
