id	feature	name
siv_modules:29	DAXX	yellow
siv_modules:29	DCP1B	yellow
siv_modules:29	DDX52	yellow
siv_modules:29	DENND2D	yellow
siv_modules:29	DFFB	yellow
siv_modules:29	DNAJA3	yellow
siv_modules:29	DUSP7	yellow
siv_modules:29	DYNC1I2	yellow
siv_modules:29	DYNLL1	yellow
siv_modules:29	EIF4ENIF1	yellow
siv_modules:29	EIF5B	yellow
siv_modules:29	FAM83A	yellow
siv_modules:29	FHOD3	yellow
siv_modules:29	FRMD3	yellow
siv_modules:29	GALK2	yellow
siv_modules:29	GART	yellow
siv_modules:29	GDF9	yellow
siv_modules:29	GEMIN6	yellow
siv_modules:29	GFRA2	yellow
siv_modules:29	GNAI3	yellow
siv_modules:29	GOPC	yellow
siv_modules:29	GP1BA	yellow
siv_modules:29	GP1BB	yellow
siv_modules:29	GPR171	yellow
siv_modules:29	GRWD1	yellow
siv_modules:29	GTF2H2	yellow
siv_modules:29	HEMGN	yellow
siv_modules:29	HERC4	yellow
siv_modules:29	HIBCH	yellow
siv_modules:29	HOOK1	yellow
siv_modules:29	HSPH1	yellow
siv_modules:29	IL18R1	yellow
siv_modules:29	IL21	yellow
siv_modules:29	KLHL22	yellow
siv_modules:29	LACTB2	yellow
siv_modules:29	LARS2	yellow
siv_modules:29	LCK	yellow
siv_modules:29	MAP3K7	yellow
siv_modules:29	MED8	yellow
siv_modules:29	MEIS1	yellow
siv_modules:29	MKRN2	yellow
siv_modules:29	MON1A	yellow
siv_modules:29	MRPL13	yellow
siv_modules:29	MRPL24	yellow
siv_modules:29	MRPS18B	yellow
siv_modules:29	MSH6	yellow
siv_modules:29	NDFIP1	yellow
siv_modules:29	NDUFB5	yellow
siv_modules:29	NFYC	yellow
siv_modules:29	NNT	yellow
siv_modules:29	NUDCD1	yellow
siv_modules:29	NUDCD2	yellow
siv_modules:29	NUDT9	yellow
siv_modules:29	NUP205	yellow
siv_modules:29	OSBPL11	yellow
siv_modules:29	OXNAD1	yellow
siv_modules:29	PAQR8	yellow
siv_modules:29	PARP16	yellow
siv_modules:29	PARS2	yellow
siv_modules:29	PCMT1	yellow
siv_modules:29	PCSK6	yellow
siv_modules:29	PDCD11	yellow
siv_modules:29	PDCD6	yellow
siv_modules:29	PNPO	yellow
siv_modules:29	POLB	yellow
siv_modules:29	POLR2B	yellow
siv_modules:29	PSAT1	yellow
siv_modules:29	PTGES3	yellow
siv_modules:29	PTPN7	yellow
siv_modules:29	PYHIN1	yellow
siv_modules:29	RAB10	yellow
siv_modules:29	RAD51C	yellow
siv_modules:29	RAI1	yellow
siv_modules:29	RASGRP1	yellow
siv_modules:29	RCC1	yellow
siv_modules:29	RIF1	yellow
siv_modules:29	RPA2	yellow
siv_modules:29	RSBN1L	yellow
siv_modules:29	S100PBP	yellow
siv_modules:29	SALL2	yellow
siv_modules:29	SCFD1	yellow
siv_modules:29	SELP	yellow
siv_modules:29	SIT1	yellow
siv_modules:29	SKIV2L2	yellow
siv_modules:29	SLC25A20	yellow
siv_modules:29	SLC31A1	yellow
siv_modules:29	SLC9A8	yellow
siv_modules:29	SMG1	yellow
siv_modules:29	SNAP29	yellow
siv_modules:29	SNX19	yellow
siv_modules:29	SON	yellow
siv_modules:29	SPCS2	yellow
siv_modules:29	SPPL3	yellow
siv_modules:29	TBC1D4	yellow
siv_modules:29	TBC1D7	yellow
siv_modules:29	TCF7	yellow
siv_modules:29	THAP2	yellow
siv_modules:29	TIAL1	yellow
